split,file,source_image,source_label,source_split,variant,image_width,image_height,noise_points,false_square_blobs,cls0_count,cls0_area_norm,cls1_count,cls1_area_norm,cls2_count,cls2_area_norm,cls3_count,cls3_area_norm,cls0_visible_px,cls1_visible_px,cls2_visible_px,cls3_visible_px
train,aug_000153_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000153.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000153.txt,train,0,512,512,249,3,1,0.0002804994583129883,1,0.039307475090026855,1,0.039314866065979004,1,0.038696616888046265,68,9100,7584,6827
train,aug_000153_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000153.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000153.txt,train,1,512,512,209,2,1,0.0002804994583129883,1,0.039307475090026855,1,0.039314866065979004,1,0.038696616888046265,49,5850,8091,8390
train,aug_000153_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000153.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000153.txt,train,2,512,512,175,3,1,0.0002804994583129883,1,0.039307475090026855,1,0.039314866065979004,1,0.038696616888046265,53,6104,8547,7291
train,aug_000065_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000065.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000065.txt,train,0,512,512,300,2,1,0.00022047758102416992,1,0.030879616737365723,1,0.03076082468032837,1,0.03059011697769165,60,3842,4340,4248
train,aug_000065_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000065.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000065.txt,train,1,512,512,235,1,1,0.00022047758102416992,1,0.030879616737365723,1,0.03076082468032837,1,0.03059011697769165,55,5470,7051,3825
train,aug_000065_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000065.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000065.txt,train,2,512,512,593,0,1,0.00022047758102416992,1,0.030879616737365723,1,0.03076082468032837,1,0.03059011697769165,39,6402,5606,4800
train,aug_000057_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000057.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000057.txt,val,0,512,512,390,1,1,0.00024083256721496582,1,0.03373396396636963,1,0.03374961018562317,1,0.03340163826942444,43,7949,7443,4349
train,aug_000057_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000057.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000057.txt,val,1,512,512,111,3,1,0.00024083256721496582,1,0.03373396396636963,1,0.03374961018562317,1,0.03340163826942444,42,6502,7798,6367
train,aug_000057_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000057.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000057.txt,val,2,512,512,680,1,1,0.00024083256721496582,1,0.03373396396636963,1,0.03374961018562317,1,0.03340163826942444,53,6574,4468,4243
train,aug_000167_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000167.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000167.txt,train,0,512,512,352,3,1,0.00028398633003234863,1,0.023438960313796997,1,0.02348160743713379,1,0.023784250020980835,67,3389,3286,4205
train,aug_000167_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000167.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000167.txt,train,1,512,512,148,0,1,0.00028398633003234863,1,0.023438960313796997,1,0.02348160743713379,1,0.023784250020980835,59,3197,3749,3109
train,aug_000167_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000167.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000167.txt,train,2,512,512,408,2,1,0.00028398633003234863,1,0.023438960313796997,1,0.02348160743713379,1,0.023784250020980835,59,2449,3685,4932
train,aug_000152_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000152.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000152.txt,train,0,512,512,638,0,1,0.00027623772621154785,1,0.02276015281677246,1,0.022938430309295654,1,0.02333211898803711,66,3357,4302,3587
train,aug_000152_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000152.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000152.txt,train,1,512,512,454,1,1,0.00027623772621154785,1,0.02276015281677246,1,0.022938430309295654,1,0.02333211898803711,63,4864,2953,4959
train,aug_000152_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000152.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000152.txt,train,2,512,512,457,1,1,0.00027623772621154785,1,0.02276015281677246,1,0.022938430309295654,1,0.02333211898803711,54,4441,5227,4517
train,aug_000156_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000156.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000156.txt,train,0,512,512,110,2,1,0.0002797842025756836,1,0.023251771926879883,1,0.023241952061653137,1,0.02362126111984253,51,4044,3080,5384
train,aug_000156_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000156.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000156.txt,train,1,512,512,497,2,1,0.0002797842025756836,1,0.023251771926879883,1,0.023241952061653137,1,0.02362126111984253,50,4806,5511,2888
train,aug_000156_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000156.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000156.txt,train,2,512,512,114,3,1,0.0002797842025756836,1,0.023251771926879883,1,0.023241952061653137,1,0.02362126111984253,69,4066,2847,3680
train,aug_000166_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000166.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000166.txt,val,0,512,512,417,3,1,0.0002796053886413574,1,0.022731363773345947,1,0.022749796509742737,1,0.023247957229614258,66,3289,3421,2896
train,aug_000166_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000166.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000166.txt,val,1,512,512,552,2,1,0.0002796053886413574,1,0.022731363773345947,1,0.022749796509742737,1,0.023247957229614258,69,4043,5061,3746
train,aug_000166_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000166.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000166.txt,val,2,512,512,272,2,1,0.0002796053886413574,1,0.022731363773345947,1,0.022749796509742737,1,0.023247957229614258,64,2476,3351,3131
train,aug_000180_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000180.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000180.txt,train,0,512,512,414,1,1,0.0002238750457763672,1,0.03125894069671631,1,0.0312846302986145,1,0.031039327383041382,48,5372,6729,6059
train,aug_000180_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000180.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000180.txt,train,1,512,512,161,2,1,0.0002238750457763672,1,0.03125894069671631,1,0.0312846302986145,1,0.031039327383041382,40,6449,5666,6537
train,aug_000180_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000180.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000180.txt,train,2,512,512,650,3,1,0.0002238750457763672,1,0.03125894069671631,1,0.0312846302986145,1,0.031039327383041382,41,6133,7308,4743
train,aug_000162_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000162.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000162.txt,train,0,512,512,258,0,1,0.0002823770046234131,1,0.024110913276672363,1,0.02410370111465454,1,0.02437138557434082,71,3572,3595,3285
train,aug_000162_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000162.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000162.txt,train,1,512,512,174,1,1,0.0002823770046234131,1,0.024110913276672363,1,0.02410370111465454,1,0.02437138557434082,64,4201,4369,5374
train,aug_000162_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000162.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000162.txt,train,2,512,512,608,3,1,0.0002823770046234131,1,0.024110913276672363,1,0.02410370111465454,1,0.02437138557434082,54,5117,2720,3861
train,aug_000132_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000132.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000132.txt,train,0,512,512,494,2,1,0.00025078654289245605,1,0.03521527349948883,1,0.03516244888305664,1,0.034692227840423584,45,7845,6114,6080
train,aug_000132_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000132.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000132.txt,train,1,512,512,673,0,1,0.00025078654289245605,1,0.03521527349948883,1,0.03516244888305664,1,0.034692227840423584,52,6400,4046,6080
train,aug_000132_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000132.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000132.txt,train,2,512,512,222,1,1,0.00025078654289245605,1,0.03521527349948883,1,0.03516244888305664,1,0.034692227840423584,52,4896,4361,4652
train,aug_000040_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000040.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000040.txt,val,0,512,512,248,1,1,0.0002802610397338867,1,0.023328423500061035,1,0.023331880569458008,1,0.02371126413345337,59,3709,2752,4318
train,aug_000040_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000040.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000040.txt,val,1,512,512,666,2,1,0.0002802610397338867,1,0.023328423500061035,1,0.023331880569458008,1,0.02371126413345337,46,2395,3440,3678
train,aug_000040_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000040.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000040.txt,val,2,512,512,693,0,1,0.0002802610397338867,1,0.023328423500061035,1,0.023331880569458008,1,0.02371126413345337,48,4370,5509,3271
train,aug_000185_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000185.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000185.txt,val,0,512,512,402,2,1,0.0002746284008026123,1,0.03855401277542114,1,0.038529157638549805,1,0.03801017999649048,54,6608,6915,5540
train,aug_000185_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000185.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000185.txt,val,1,512,512,489,0,1,0.0002746284008026123,1,0.03855401277542114,1,0.038529157638549805,1,0.03801017999649048,61,8574,5480,6236
train,aug_000185_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000185.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000185.txt,val,2,512,512,308,1,1,0.0002746284008026123,1,0.03855401277542114,1,0.038529157638549805,1,0.03801017999649048,48,5150,6737,5811
train,aug_000104_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000104.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000104.txt,train,0,512,512,418,2,1,0.00027233362197875977,1,0.022744953632354736,1,0.022812843322753906,1,0.023261606693267822,51,5046,3609,3774
train,aug_000104_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000104.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000104.txt,train,1,512,512,418,0,1,0.00027233362197875977,1,0.022744953632354736,1,0.022812843322753906,1,0.023261606693267822,72,3602,4343,2909
train,aug_000104_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000104.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000104.txt,train,2,512,512,443,3,1,0.00027233362197875977,1,0.022744953632354736,1,0.022812843322753906,1,0.023261606693267822,57,3193,4979,4041
train,aug_000061_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000061.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000061.txt,train,0,512,512,591,0,1,0.00029289722442626953,1,0.04120069742202759,1,0.04119284451007843,1,0.040537029504776,68,5950,7270,9182
train,aug_000061_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000061.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000061.txt,train,1,512,512,177,0,1,0.00029289722442626953,1,0.04120069742202759,1,0.04119284451007843,1,0.040537029504776,58,7830,7053,8451
train,aug_000061_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000061.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000061.txt,train,2,512,512,184,3,1,0.00029289722442626953,1,0.04120069742202759,1,0.04119284451007843,1,0.040537029504776,66,6929,7290,8554
train,aug_000113_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000113.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000113.txt,train,0,512,512,369,1,1,0.00028693675994873047,1,0.02328789234161377,1,0.023250848054885864,1,0.023656487464904785,56,4814,2709,3568
train,aug_000113_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000113.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000113.txt,train,1,512,512,618,1,1,0.00028693675994873047,1,0.02328789234161377,1,0.023250848054885864,1,0.023656487464904785,60,5061,4120,5502
train,aug_000113_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000113.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000113.txt,train,2,512,512,313,0,1,0.00028693675994873047,1,0.02328789234161377,1,0.023250848054885864,1,0.023656487464904785,70,5320,4325,2255
train,aug_000158_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000158.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000158.txt,train,0,512,512,261,3,1,0.000291973352432251,1,0.0253298282623291,1,0.025360822677612305,1,0.025543540716171265,65,5436,5670,5024
train,aug_000158_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000158.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000158.txt,train,1,512,512,184,0,1,0.000291973352432251,1,0.0253298282623291,1,0.025360822677612305,1,0.025543540716171265,70,4497,3964,4879
train,aug_000158_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000158.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000158.txt,train,2,512,512,197,2,1,0.000291973352432251,1,0.0253298282623291,1,0.025360822677612305,1,0.025543540716171265,49,3652,3818,5788
train,aug_000024_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000024.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000024.txt,train,0,512,512,574,0,1,0.00027614831924438477,1,0.02289801836013794,1,0.022859245538711548,1,0.0233343243598938,69,4973,3324,2812
